CRASH_ID,CRASH_DT,CRASH_X,CRASH_Y,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CITY_SECT_NM,FC_CD,FC_SHORT_DESC,LAT,LONG,ST_FULL_NM,ISECTG_ST_FULL_NM,POST_SPEED_LMT_VAL,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,IMPCT_LOC_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_SHORT_DESC,WTHR_COND_SHORT_DESC,RD_SURF_SHORT_DESC,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,CRASH_EVNT_1_SHORT_DESC,CRASH_CAUSE_1_SHORT_DESC,RTE_NM,CL_STREET1,CL_STREET2
1525920,8/15/2013 00:00,7693300.00,676055.00,8,15,2013,5,19,Portland SE,17,U COLL  ,45.50388889,-122.4847222,SE 174TH AVE               ,SE DIVISION ST             ,,STRGHT  ,1,,0,0,0,2,0,7,FIX OBJ   ,FIX     ,INJ,CLR ,DRY ,DAY ,NONE      ,1,INTERFER  ,OTHR-IMP,,SE 174TH AVE,SE DIVISION ST
1526898,8/23/2013 00:00,7672527.00,677183.00,8,23,2013,6,23,Portland SE,11,U INTRST,45.50555556,-122.5658333,SB EX DIVISION C6          ,SE DIVISION ST             ,0,STRGHT  ,0,,0,0,0,2,0,4,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,IS 205    ,,SE DIVISION ST
1527038,8/24/2013 00:00,7663343.00,677420.00,8,24,2013,7,16,Portland SE,17,U COLL  ,45.50555556,-122.6016667,SE 60TH AVE                ,SE DIVISION ST             ,25,STRGHT  ,1,,0,0,0,2,,8,PRKD MV   ,REAR    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,RECKLESS,,SE 60TH AVE,SE DIVISION ST
1527601,8/28/2013 00:00,7673157.00,676762.00,8,28,2013,4,19,Portland SE,17,U COLL  ,45.50444444,-122.5633333,SE 96TH AVE                ,SE DIVISION ST             ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE 96TH AVE,SE DIVISION ST
1531021,9/20/2013 00:00,7658494.00,677243.00,9,20,2013,6,19,Portland SE,19,U LOCAL ,45.50472222,-122.6205556,SE 41ST AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,0,6,PRKD MV   ,SS-O    ,PDO,CLR ,UNK ,DUSK,UNKNOWN   ,1,,OTHR-IMP,,SE 41ST AVE,SE DIVISION ST
1531483,9/23/2013 00:00,7672516.00,676778.00,9,23,2013,2,13,Portland SE,14,U PR-ART,45.50444444,-122.5658333,SB EX DIVISION C6          ,SE DIVISION ST             ,0,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,TRF SIGNAL,1,FORCED    ,TOO-CLOS,IS 205    ,,SE DIVISION ST
1531921,9/26/2013 00:00,7669242.00,676863.00,9,26,2013,5,10,Portland SE,14,U PR-ART,45.50444444,-122.5786111,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,NONE      ,1,PED INV   ,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1534615,10/10/2013 00:00,7657996.00,677256.00,10,10,2013,5,18,Portland SE,14,U PR-ART,45.50472222,-122.6225,SE 39TH AV/CESAR CHAVEZ    ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,7,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,IMP LN C,,SE 39TH AVE,SE DIVISION ST
1535748,8/20/2013 00:00,7677081.00,676966.00,8,20,2013,3,18,Portland SE,16,U MN-ART,45.50527778,-122.5480556,SE 112TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,7,O-1STOP   ,BACK    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,NO-YIELD,,SE 112TH AVE,SE DIVISION ST
1536385,10/18/2013 00:00,7670381.00,676833.00,10,18,2013,6,17,Portland SE,19,U LOCAL ,45.50444444,-122.5741667,SE 87TH AVE                ,SE DIVISION ST             ,,INTER   ,0,3-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DUSK,TRF SIGNAL,1,,TOO-CLOS,,SE 87TH AVE,SE DIVISION ST
1536706,10/20/2013 00:00,7677075.00,676764.00,10,20,2013,1,19,Portland SE,16,U MN-ART,45.50472222,-122.5480556,SE 112TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DARK,NONE      ,1,,TOO-CLOS,,SE 112TH AVE,SE DIVISION ST
1538626,10/26/2013 00:00,7669247.00,677065.00,10,26,2013,7,18,Portland SE,14,U PR-ART,45.505,-122.5786111,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,3,S-STRGHT  ,SS-O    ,INJ,CLR ,DRY ,DAY ,NONE      ,1,,IMP LN C,213,SE 82ND AVE,SE DIVISION ST
1538654,10/24/2013 00:00,7669242.00,676863.00,10,24,2013,5,15,Portland SE,14,U PR-ART,45.50444444,-122.5786111,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,NONE      ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1542910,11/6/2013 00:00,7669242.00,676863.00,11,6,2013,4,19,Portland SE,14,U PR-ART,45.50444444,-122.5786111,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,6,S-1STOP   ,REAR    ,PDO,CLR ,WET ,DLIT,NONE      ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1545178,11/15/2013 00:00,7677073.00,676662.00,11,15,2013,6,16,Portland SE,16,U MN-ART,45.50444444,-122.5480556,SE 112TH AVE               ,SE DIVISION ST             ,25,STRGHT  ,0,,0,0,0,4,,8,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DUSK,NONE      ,1,,TOO-CLOS,,SE 112TH AVE,SE DIVISION ST
1545201,11/15/2013 00:00,7690246.00,676434.00,11,15,2013,6,15,Portland SE,16,U MN-ART,45.50472222,-122.4966667,SE 162ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,1,5,,8,S-STRGHT  ,SS-O    ,PDO,RAIN,WET ,DAY ,NONE      ,1,FORCED    ,IMP LN C,,SE 162ND AVE,SE DIVISION ST
1545557,11/19/2013 00:00,7693308.00,676358.00,11,19,2013,3,8,Portland SE,17,U COLL  ,45.50472222,-122.4847222,SE 174TH AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,8,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAWN,NONE      ,1,,TOO-CLOS,,SE 174TH AVE,SE DIVISION ST
1547335,12/2/2013 00:00,7669242.00,676863.00,12,2,2013,2,17,Portland SE,14,U PR-ART,45.50444444,-122.5786111,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,3,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DLIT,NONE      ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1547441,12/4/2013 00:00,7680345.00,676478.00,12,4,2013,4,8,Portland SE,14,U PR-ART,45.50416667,-122.5352778,SE 125TH AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,5,S-1STOP   ,REAR    ,PDO,CLD ,SNO ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 125TH AVE,SE DIVISION ST
1548422,12/6/2013 00:00,7673157.00,676762.00,12,6,2013,6,18,Portland SE,17,U COLL  ,45.50444444,-122.5633333,SE 96TH AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,1,0,0,2,,6,S-1STOP   ,REAR    ,INJ,CLD ,ICE ,DLIT,TRF SIGNAL,1,,TOO-CLOS,,SE 96TH AVE,SE DIVISION ST
1549587,12/24/2013 00:00,7669249.00,677166.00,12,24,2013,3,18,Portland SE,14,U PR-ART,45.50527778,-122.5786111,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,4,S-STRGHT  ,REAR    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1549640,12/22/2013 00:00,7669387.00,676960.00,12,22,2013,1,17,Portland SE,17,U COLL  ,45.50472222,-122.5780556,SE 83RD AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,7,S-OTHER   ,PARK    ,PDO,UNK ,UNK ,DARK,UNKNOWN   ,1,,NO-YIELD,,SE 83RD AVE,SE DIVISION ST
1549657,12/28/2013 00:00,7669244.00,676964.00,12,28,2013,7,14,Portland SE,14,U PR-ART,45.50472222,-122.5786111,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1549662,12/20/2013 00:00,7686674.00,676016.00,12,20,2013,6,8,Portland SE,16,U MN-ART,45.50333333,-122.5105556,SE 148TH AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,7,ANGL-OTH  ,TURN    ,PDO,UNK ,UNK ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 148TH AVE,SE DIVISION ST
1549687,12/8/2013 00:00,7686615.00,676524.00,12,8,2013,1,10,Portland SE,16,U MN-ART,45.50472222,-122.5108333,SE 148TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,8,S-STRGHT  ,SS-O    ,PDO,CLD ,DRY ,DAY ,UNKNOWN   ,1,,OTHR-IMP,,SE 148TH AVE,SE DIVISION ST
1549919,12/31/2013 00:00,7693308.00,676358.00,12,31,2013,3,12,Portland SE,17,U COLL  ,45.50472222,-122.4847222,SE 174TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,7,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,NO-YIELD,,SE 174TH AVE,SE DIVISION ST
1550015,12/17/2013 00:00,7651301.00,677332.00,12,17,2013,3,0,Portland SE,19,U LOCAL ,45.50444444,-122.6486111,SE 17TH AVE                ,SE DIVISION ST             ,25,STRGHT  ,0,,0,0,0,0,,8,PRKD MV   ,REAR    ,PDO,CLD ,DRY ,DLIT,UNKNOWN   ,1,FORCED    ,OTHR-IMP,,SE 17TH AVE,SE DIVISION ST
1550020,12/17/2013 00:00,7693303.00,676156.00,12,17,2013,3,11,Portland SE,17,U COLL  ,45.50416667,-122.4847222,SE 174TH AVE               ,SE DIVISION ST             ,25,STRGHT  ,1,,0,0,1,2,,7,PRKD MV   ,HEAD    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,OTHR-IMP,,SE 174TH AVE,SE DIVISION ST
1550049,12/10/2013 00:00,7685822.00,676139.00,12,10,2013,3,17,Portland SE,19,U LOCAL ,45.50361111,-122.5138889,SE 145TH AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,7,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE 145TH AVE,SE DIVISION ST
1550201,12/24/2013 00:00,7687750.00,676293.00,12,24,2013,3,7,Portland SE,14,U PR-ART,45.50416667,-122.5063889,SE 152ND AVE               ,SE DIVISION ST             ,20,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,PDO,FOG ,WET ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 152ND AVE,SE DIVISION ST
1554019,1/8/2014 00:00,7669230.00,677103.00,1,8,2014,4,17,Portland SE,14,U PR-ART,45.50510334,-122.5786788,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,3,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DLIT,NONE      ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1553559,1/18/2014 00:00,7666625.00,677406.00,1,18,2014,7,22,Portland SE,19,U LOCAL ,45.50575004,-122.5888683,SE 72ND AVE                ,SE DIVISION ST             ,,STRGHT  ,1,,0,0,0,2,0,8,PRKD MV   ,SS-O    ,INJ,FOG ,DRY ,DLIT,UNKNOWN   ,1,,OTHR-IMP,,SE 72ND AVE,SE DIVISION ST
1555673,1/22/2014 00:00,7690257.00,676445.00,1,22,2014,4,8,Portland SE,16,U MN-ART,45.50475276,-122.496626,SE 162ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,FORCED    ,TOO-CLOS,,SE 162ND AVE,SE DIVISION ST
1557599,2/13/2014 00:00,7669228.00,677000.00,2,13,2014,5,18,Portland SE,14,U PR-ART,45.50482132,-122.5786793,SE 82ND AVE                ,SE DIVISION ST             ,35,INTER   ,0,CROSS  ,0,0,0,,0,6,S-STRGHT  ,SS-O    ,INJ,CLR ,DRY ,DLIT,L-TURN REF,1,,IMP LN C,213,SE 82ND AVE,SE DIVISION ST
1561141,4/1/2014 00:00,7683548.00,676368.00,4,1,2014,3,16,Portland SE,19,U LOCAL ,45.50408332,-122.5227774,SE 137TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,5,ANGL-OTH  ,TURN    ,PDO,RAIN,WET ,DAY ,NONE      ,1,,NO-YIELD,,SE 137TH AVE,SE DIVISION ST
1561825,3/5/2014 00:00,7669239.00,677411.00,3,5,2014,4,19,Portland SE,14,U PR-ART,45.50594945,-122.5786771,SE 82ND AVE                ,SE DIVISION ST             ,,ALLEY   ,1,,0,0,0,4,,2,PED       ,PED     ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,,NO-YIELD,213,SE 82ND AVE,SE DIVISION ST
1562181,3/28/2014 00:00,7674118.00,676559.00,3,28,2014,6,10,Portland SE,19,U LOCAL ,45.50395556,-122.5595671,SE 101ST AVE               ,SE DIVISION ST             ,,STRGHT  ,1,,0,0,0,2,,8,FIX OBJ   ,FIX     ,PDO,RAIN,WET ,DAY ,NONE      ,1,TREE      ,TOO-FAST,,SE 101ST AVE,SE DIVISION ST
1563661,4/10/2014 00:00,7669226.00,676886.00,4,10,2014,5,13,Portland SE,14,U PR-ART,45.5045078,-122.5786748,SE 82ND AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,1,0,0,4,,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,F AVOID ,213,SE 82ND AVE,SE DIVISION ST
1570896,6/11/2014 00:00,7657963.00,677215.00,6,11,2014,4,23,Portland SE,14,U PR-ART,45.50460556,-122.6226222,SE 39TH AV/CESAR CHAVEZ    ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,7,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,IMP-TURN,,SE 39TH AVE,SE DIVISION ST
1571664,6/19/2014 00:00,7685835.00,676072.00,6,19,2014,5,19,Portland SE,19,U LOCAL ,45.50343056,-122.5138333,SE 145TH AVE               ,SE DIVISION ST             ,,ALLEY   ,1,,0,0,0,2,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP-TURN,,SE 145TH AVE,SE DIVISION ST
1571884,6/13/2014 00:00,7693321.00,676242.00,6,13,2014,6,13,Portland SE,17,U COLL  ,45.50440278,-122.4846611,SE 174TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,8,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,IMP LN C,,SE 174TH AVE,SE DIVISION ST
1572617,6/16/2014 00:00,7669226.00,676886.00,6,16,2014,2,7,Portland SE,14,U PR-ART,45.50450833,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,6,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,213,SE 82ND AVE,SE DIVISION ST
1574005,7/23/2014 00:00,7669226.00,676886.00,7,23,2014,4,17,Portland SE,14,U PR-ART,45.50450833,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1574762,7/31/2014 00:00,7693319.00,676181.00,7,31,2014,5,17,Portland SE,17,U COLL  ,45.50423611,-122.4846611,SE 174TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,NONE      ,1,,NO-YIELD,,SE 174TH AVE,SE DIVISION ST
1576388,8/11/2014 00:00,7690679.00,676284.00,8,11,2014,2,11,Portland SE,19,U LOCAL ,45.50434167,-122.4949639,SE 164TH AVE               ,SE DIVISION ST             ,0,STRGHT  ,0,,0,0,0,2,0,5,O-1TURN   ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 164TH AVE,SE DIVISION ST
1577199,8/19/2014 00:00,7672520.00,677078.00,8,19,2014,3,10,Portland SE,11,U INTRST,45.50526667,-122.56585,SB EX DIVISION C6          ,SE DIVISION ST             ,0,STRGHT  ,0,,1,0,0,2,0,3,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,IS 205    ,,SE DIVISION ST
1577390,5/9/2014 00:00,7669237.00,677360.00,5,9,2014,6,12,Portland SE,14,U PR-ART,45.50580833,-122.5786778,SE 82ND AVE                ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,6,S-1TURN   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1577962,8/23/2014 00:00,7669225.00,676828.00,8,23,2014,7,18,Portland SE,14,U PR-ART,45.50435,-122.5786722,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,1,0,0,4,0,5,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,213,SE 82ND AVE,SE DIVISION ST
1578400,9/8/2014 00:00,7682674.00,676169.00,9,8,2014,2,11,Portland SE,19,U LOCAL ,45.50347778,-122.5261667,SE 133RD AVE               ,SE DIVISION ST             ,0,ALLEY   ,0,,0,0,0,2,0,7,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP-TURN,,SE 133RD AVE,SE DIVISION ST
1579719,9/21/2014 00:00,7693320.00,676211.00,9,21,2014,1,10,Portland SE,17,U COLL  ,45.50431944,-122.4846611,SE 174TH AVE               ,SE DIVISION ST             ,0,ALLEY   ,0,,0,0,0,2,,7,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,NONE      ,1,,TOO-CLOS,,SE 174TH AVE,SE DIVISION ST
1581748,8/1/2014 00:00,7669245.00,677617.00,8,1,2014,6,18,Portland SE,14,U PR-ART,45.50651389,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,3,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1583017,10/7/2014 00:00,7684963.00,676429.00,10,7,2014,3,11,Portland SE,19,U LOCAL ,45.50435,-122.5172667,SE 142ND AVE               ,SE DIVISION ST             ,0,STRGHT  ,0,,0,0,0,2,,7,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,TOO-CLOS,,SE 142ND AVE,SE DIVISION ST
1583449,10/5/2014 00:00,7681377.00,676233.00,10,5,2014,1,18,Portland SE,19,U LOCAL ,45.50356389,-122.5312306,SE 129TH AVE               ,SE DIVISION ST             ,0,ALLEY   ,0,,0,0,0,2,,7,BIKE      ,ANGL    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 129TH AVE,SE DIVISION ST
1584495,10/14/2014 00:00,7669225.00,676828.00,10,14,2014,3,16,Portland SE,14,U PR-ART,45.50435,-122.5786722,SE 82ND AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,6,OVERTURN  ,NCOL    ,PDO,UNK ,UNK ,DAY ,UNKNOWN   ,1,,TOO-FAST,213,SE 82ND AVE,SE DIVISION ST
1584924,10/12/2014 00:00,7685387.00,676418.00,10,12,2014,1,17,Portland SE,19,U LOCAL ,45.50434722,-122.5156111,SE 143RD AVE               ,SE DIVISION ST             ,,STRGHT  ,1,,0,0,0,2,,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,TOO-FAST,,SE 143RD AVE,SE DIVISION ST
1586835,11/4/2014 00:00,7660945.00,677295.00,11,4,2014,3,18,Portland SE,17,U COLL  ,45.50504167,-122.6110028,SE 50TH AVE                ,SE DIVISION ST             ,0,STRGHT  ,0,,0,0,0,2,,8,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DUSK,NONE      ,1,,TOO-CLOS,,SE 50TH AVE,SE DIVISION ST
1588985,11/15/2014 00:00,7673133.00,676640.00,11,15,2014,7,18,Portland SE,14,U PR-ART,45.50410833,-122.5634167,NB POWELL-DIV C2           ,SE DIVISION ST             ,0,STRGHT  ,0,,0,0,0,2,,3,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DLIT,ONE-WAY   ,1,,TOO-CLOS,IS 205    ,,SE DIVISION ST
1589869,12/3/2014 00:00,7669233.00,677206.00,12,3,2014,4,10,Portland SE,14,U PR-ART,45.50538611,-122.5786778,SE 82ND AVE                ,SE DIVISION ST             ,35,ALLEY   ,0,,0,0,0,4,,3,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,NO-YIELD,213,SE 82ND AVE,SE DIVISION ST
1589953,11/26/2014 00:00,7669233.00,677206.00,11,26,2014,4,16,Portland SE,14,U PR-ART,45.50538611,-122.5786778,SE 82ND AVE                ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,6,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,213,SE 82ND AVE,SE DIVISION ST
1591526,12/9/2014 00:00,7690251.00,676311.00,12,9,2014,3,14,Portland SE,16,U MN-ART,45.50438611,-122.4966361,SE 162ND AVE               ,SE DIVISION ST             ,0,STRGHT  ,0,,0,0,0,4,,8,ANGL-OTH  ,ANGL    ,INJ,CLD ,WET ,DAY ,WARNING   ,1,FEL/JUMP  ,NO-YIELD,,SE 162ND AVE,SE DIVISION ST
1592255,12/18/2014 00:00,7686704.00,676016.00,12,18,2014,5,19,Portland SE,16,U MN-ART,45.50333611,-122.5104389,SE 148TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE 148TH AVE,SE DIVISION ST
1592316,12/16/2014 00:00,7673189.00,676901.00,12,16,2014,3,13,Portland SE,17,U COLL  ,45.50482778,-122.563225,SE 96TH AVE                ,SE DIVISION ST             ,0,ALLEY   ,0,,0,0,0,2,0,7,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 96TH AVE,SE DIVISION ST
1594811,1/11/2014 00:00,7683046.00,676467.00,1,11,2014,7,3,Portland SE,19,U LOCAL ,45.50432222,-122.5247472,SE 135TH AVE               ,SE DIVISION ST             ,,STRGHT  ,1,,0,0,0,2,,7,PRKD MV   ,PARK    ,PDO,CLD ,WET ,DLIT,UNKNOWN   ,1,,OTHR-IMP,,SE 135TH AVE,SE DIVISION ST
1595847,12/24/2014 00:00,7690259.00,676532.00,12,24,2014,4,16,Portland SE,16,U MN-ART,45.50499167,-122.4966278,SE 162ND AVE               ,SE DIVISION ST             ,0,STRGHT  ,0,,1,0,0,4,0,8,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 162ND AVE,SE DIVISION ST
1601664,1/16/2015 00:00,7672501.00,676896.00,1,16,2015,6,7,Portland SE,11,U INTRST,45.50476667,-122.5659056,SB EX DIVISION C6          ,SE DIVISION ST             ,25,STRGHT  ,0,,0,0,0,2,,3,S-1STOP   ,REAR    ,INJ,CLD ,WET ,DAY ,ONE-WAY   ,1,,TOO-CLOS,IS 205    ,,SE DIVISION ST
1602685,2/7/2015 00:00,7673181.00,676736.00,2,7,2015,7,23,Portland SE,14,U PR-ART,45.504375,-122.5632389,NB POWELL-DIV C2           ,SE DIVISION ST             ,0,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DLIT,TRF SIGNAL,1,,TOO-CLOS,IS 205    ,,SE DIVISION ST
1603856,3/7/2015 00:00,7679408.00,676676.00,3,7,2015,7,11,Portland SE,19,U LOCAL ,45.50464444,-122.5389528,SE 121ST AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 121ST AVE,SE DIVISION ST
1604978,3/23/2015 00:00,7669226.00,676886.00,3,23,2015,2,19,Portland SE,14,U PR-ART,45.50450833,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,1,0,0,4,,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,,F AVOID ,213,SE 82ND AVE,SE DIVISION ST
1605438,1/29/2015 00:00,7669232.00,677155.00,1,29,2015,5,19,Portland SE,14,U PR-ART,45.50524444,-122.5786778,SE 82ND AVE                ,SE DIVISION ST             ,35,ALLEY   ,0,,0,0,0,4,,4,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DLIT,NONE      ,1,,NO-YIELD,213,SE 82ND AVE,SE DIVISION ST
1608315,5/12/2015 00:00,7669226.00,676886.00,5,12,2015,3,12,Portland SE,14,U PR-ART,45.50450833,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,1,0,0,4,0,6,S-STRGHT  ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,213,SE 82ND AVE,SE DIVISION ST
1609521,5/15/2015 00:00,7669224.00,676772.00,5,15,2015,6,20,Portland SE,14,U PR-ART,45.50419444,-122.5786694,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,5,S-STRGHT  ,SS-O    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,213,SE 82ND AVE,SE DIVISION ST
